LOGGING STARTED
robot_main , [MAIN_LOOP] 567993630339 | kalman_calibration | [1.2179804475213112,-0.0035149185805913793]
robot_main , [MAIN_LOOP] 567993699163 | robot_frequency | [64.50544983839747,66,44.32814855956978]
robot_main , [CONTROLLER] 567993699163 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993699163 | stability_controller | [0.5695776687805894,-1.5021660718646144,36.234431443210234]
robot_main , [MAIN_LOOP] 567993699226 | robot_frequency | [64.48840422839426,70,44.32814855956978]
robot_main , [CONTROLLER] 567993699226 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993699226 | stability_controller | [0.5695776687805894,-1.5153068892472468,33.21452436796091]
robot_main , [MAIN_LOOP] 567993699288 | robot_frequency | [64.47106683530238,74,44.32814855956978]
robot_main , [CONTROLLER] 567993699288 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993699288 | stability_controller | [0.5695776687805894,-1.5334058180478414,35.639527164502915]
robot_main , [MAIN_LOOP] 567993699351 | robot_frequency | [64.4683283008612,78,44.32814855956978]
robot_main , [CONTROLLER] 567993699351 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993699351 | stability_controller | [0.5695776687805894,-1.5615536070423675,37.9543300945648]
robot_main , [MAIN_LOOP] 567993699413 | robot_frequency | [64.45969672635907,82,44.32814855956978]
robot_main , [CONTROLLER] 567993699413 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993699413 | stability_controller | [0.5695776687805894,-1.5772146002272558,36.43272744871095]
robot_main , [MAIN_LOOP] 567993699537 | robot_frequency | [64.4963339882959,90,44.32814855956978]
robot_main , [CONTROLLER] 567993699537 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993699537 | stability_controller | [0.5695776687805894,-1.6123896352215508,37.22380372978817]
robot_main , [MAIN_LOOP] 567993699600 | robot_frequency | [64.46822778040261,94,44.32814855956978]
robot_main , [CONTROLLER] 567993699600 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993699600 | stability_controller | [0.5695776687805894,-1.6272133879092423,36.64847120360025]
robot_main , [MAIN_LOOP] 567993699663 | robot_frequency | [64.46747411336247,98,44.32814855956978]
robot_main , [CONTROLLER] 567993699663 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993699663 | stability_controller | [0.5695776687805894,-1.6419415736991123,38.59288688424762]
robot_main , [MAIN_LOOP] 567993699725 | robot_frequency | [72.10696335677632,1,64.42888544648493]
robot_main , [CONTROLLER] 567993699725 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993699725 | stability_controller | [0.5695776687805894,-1.6570653990656132,37.03147161184537]
robot_main , [MAIN_LOOP] 567993699789 | robot_frequency | [65.37030660987499,5,64.42888544648493]
robot_main , [CONTROLLER] 567993699789 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993699789 | stability_controller | [0.5695776687805894,-1.6682711012347966,38.20491692572457]
robot_main , [MAIN_LOOP] 567993699852 | robot_frequency | [64.58534374785762,9,64.42888544648493]
robot_main , [CONTROLLER] 567993699852 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993699852 | stability_controller | [0.5695776687805894,-1.682736543881129,37.76631803533733]
robot_main , [MAIN_LOOP] 567993699915 | robot_frequency | [64.2313085590653,13,64.42888544648493]
robot_main , [CONTROLLER] 567993699915 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993699915 | stability_controller | [0.5695776687805894,-1.6958523140358424,38.32710898705735]
robot_main , [MAIN_LOOP] 567993699978 | robot_frequency | [64.19187564632385,17,64.42888544648493]
robot_main , [CONTROLLER] 567993699978 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993699978 | stability_controller | [0.5695776687805894,-1.709415152777602,37.97314348163828]
robot_main , [MAIN_LOOP] 567993700039 | robot_frequency | [64.43067025426564,21,64.42888544648493]
robot_main , [CONTROLLER] 567993700039 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993700039 | stability_controller | [0.5695776687805894,-1.724426597912874,39.879530274035616]
robot_main , [MAIN_LOOP] 567993700102 | robot_frequency | [64.31873899797036,25,64.42888544648493]
robot_main , [CONTROLLER] 567993700102 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993700102 | stability_controller | [0.5695776687805894,-1.742677274241161,39.66366546435448]
robot_main , [MAIN_LOOP] 567993700165 | robot_frequency | [64.35440251450284,29,64.42888544648493]
robot_main , [CONTROLLER] 567993700165 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993700165 | stability_controller | [0.5695776687805894,-1.7523494994211082,37.37848706263601]
robot_main , [MAIN_LOOP] 567993700218 | robot_frequency | [63.63781748538985,32,64.42888544648493]
robot_main , [CONTROLLER] 567993700218 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993700218 | stability_controller | [0.5695776687805894,-1.7567422378931228,38.76404972827411]
robot_main , [MAIN_LOOP] 567993700285 | robot_frequency | [63.44846160328939,36,64.42888544648493]
robot_main , [CONTROLLER] 567993700285 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993700285 | stability_controller | [0.5695776687805894,-1.7662544378384315,38.88476836949561]
robot_main , [MAIN_LOOP] 567993700335 | robot_frequency | [62.96495168938744,39,64.42888544648493]
robot_main , [CONTROLLER] 567993700335 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993700335 | stability_controller | [0.5695776687805894,-1.770248010707548,39.748667605596445]
robot_main , [MAIN_LOOP] 567993700387 | robot_frequency | [62.88498898393969,42,64.42888544648493]
robot_main , [CONTROLLER] 567993700387 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993700387 | stability_controller | [0.5695776687805894,-1.776449367477905,39.03359386697526]
robot_main , [MAIN_LOOP] 567993700453 | robot_frequency | [62.63262689997457,46,64.42888544648493]
robot_main , [CONTROLLER] 567993700453 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993700453 | stability_controller | [0.5695776687805894,-1.7839029875753485,40.57370084154209]
robot_main , [MAIN_LOOP] 567993700504 | robot_frequency | [62.295136503203814,49,64.42888544648493]
robot_main , [CONTROLLER] 567993700504 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993700504 | stability_controller | [0.5695776687805894,-1.7922550583160144,40.29194338414141]
robot_main , [MAIN_LOOP] 567993700555 | robot_frequency | [62.28138763245423,52,64.42888544648493]
robot_main , [CONTROLLER] 567993700555 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993700555 | stability_controller | [0.5695776687805894,-1.7969907134568877,38.652404633694964]
robot_main , [MAIN_LOOP] 567993700607 | robot_frequency | [61.951641121033674,55,64.42888544648493]
robot_main , [CONTROLLER] 567993700607 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993700607 | stability_controller | [0.5695776687805894,-1.8067575202892765,40.93275843936515]
robot_main , [MAIN_LOOP] 567993700657 | robot_frequency | [61.96525884893427,58,64.42888544648493]
robot_main , [CONTROLLER] 567993700657 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993700657 | stability_controller | [0.5695776687805894,-1.8137867046911629,40.1061383500844]
robot_main , [MAIN_LOOP] 567993700708 | robot_frequency | [61.6925296623997,61,64.42888544648493]
robot_main , [CONTROLLER] 567993700708 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993700708 | stability_controller | [0.5695776687805894,-1.8263585896561165,40.54352190469643]
robot_main , [MAIN_LOOP] 567993700809 | robot_frequency | [61.54622936472773,67,64.42888544648493]
robot_main , [CONTROLLER] 567993700809 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993700809 | stability_controller | [0.5695776687805894,-1.8356756040587217,39.41487908349466]
robot_main , [MAIN_LOOP] 567993700860 | robot_frequency | [61.5718660219411,70,64.42888544648493]
robot_main , [CONTROLLER] 567993700860 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993700860 | stability_controller | [0.5695776687805894,-1.8358549662275272,39.92364168200204]
robot_main , [MAIN_LOOP] 567993700911 | robot_frequency | [61.36553785512338,73,64.42888544648493]
robot_main , [CONTROLLER] 567993700911 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993700911 | stability_controller | [0.5695776687805894,-1.8381780529428622,40.32040298833178]
robot_main , [MAIN_LOOP] 567993700962 | robot_frequency | [61.39429650835266,76,64.42888544648493]
robot_main , [CONTROLLER] 567993700962 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993700962 | stability_controller | [0.5695776687805894,-1.841180043413925,38.93943150512801]
robot_main , [MAIN_LOOP] 567993701013 | robot_frequency | [61.215863873860314,79,64.42888544648493]
robot_main , [CONTROLLER] 567993701013 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993701013 | stability_controller | [0.5695776687805894,-1.8477773764901908,40.155408026569056]
robot_main , [MAIN_LOOP] 567993701064 | robot_frequency | [61.24898953939162,82,64.42888544648493]
robot_main , [CONTROLLER] 567993701064 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993701064 | stability_controller | [0.5695776687805894,-1.85794575573758,42.903188782629115]
robot_main , [MAIN_LOOP] 567993701115 | robot_frequency | [61.059506315438966,85,64.42888544648493]
robot_main , [CONTROLLER] 567993701115 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993701115 | stability_controller | [0.5695776687805894,-1.8629798390789856,40.90546862996956]
robot_main , [MAIN_LOOP] 567993701166 | robot_frequency | [61.10525421439516,88,64.42888544648493]
robot_main , [CONTROLLER] 567993701166 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993701166 | stability_controller | [0.5695776687805894,-1.8690430355956709,41.028662410629344]
robot_main , [MAIN_LOOP] 567993701218 | robot_frequency | [60.947994310307976,91,64.42888544648493]
robot_main , [CONTROLLER] 567993701218 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993701218 | stability_controller | [0.5695776687805894,-1.8738421567917198,40.84195841529076]
robot_main , [MAIN_LOOP] 567993701268 | robot_frequency | [60.991787598391475,94,64.42888544648493]
robot_main , [CONTROLLER] 567993701268 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993701268 | stability_controller | [0.5695776687805894,-1.8790204507369643,41.15062813534855]
robot_main , [MAIN_LOOP] 567993701319 | robot_frequency | [60.87649014497639,97,64.42888544648493]
robot_main , [CONTROLLER] 567993701319 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993701319 | stability_controller | [0.5695776687805894,-1.879950821869027,40.386245046391984]
robot_main , [MAIN_LOOP] 567993701369 | robot_frequency | [60.909177903089486,100,64.42888544648493]
robot_main , [CONTROLLER] 567993701369 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993701369 | stability_controller | [0.5695776687805894,-1.8809927820717047,40.55571651390091]
robot_main , [MAIN_LOOP] 567993701420 | robot_frequency | [55.707733740883135,2,60.909177903089486]
robot_main , [CONTROLLER] 567993701420 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993701420 | stability_controller | [0.5695776687805894,-1.876067586543293,39.12171580996636]
robot_main , [MAIN_LOOP] 567993701471 | robot_frequency | [59.36167204188697,5,60.909177903089486]
robot_main , [CONTROLLER] 567993701471 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993701471 | stability_controller | [0.5695776687805894,-1.8813025038142026,42.997763467706626]
robot_main , [MAIN_LOOP] 567993701522 | robot_frequency | [58.358588241802316,8,60.909177903089486]
robot_main , [CONTROLLER] 567993701522 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993701522 | stability_controller | [0.5695776687805894,-1.883911847732669,40.869117257795686]
robot_main , [MAIN_LOOP] 567993701637 | robot_frequency | [60.35340756313758,15,60.909177903089486]
robot_main , [CONTROLLER] 567993701637 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993701637 | stability_controller | [0.5695776687805894,-1.9004117040132038,42.57020082463946]
robot_main , [MAIN_LOOP] 567993701687 | robot_frequency | [59.96405898240445,18,60.909177903089486]
robot_main , [CONTROLLER] 567993701687 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993701687 | stability_controller | [0.5695776687805894,-1.897165695494468,39.5149197567763]
robot_main , [MAIN_LOOP] 567993701738 | robot_frequency | [60.06089728365972,21,60.909177903089486]
robot_main , [CONTROLLER] 567993701738 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993701738 | stability_controller | [0.5695776687805894,-1.899599440290053,42.04014960808802]
robot_main , [MAIN_LOOP] 567993701805 | robot_frequency | [60.15051593564147,25,60.909177903089486]
robot_main , [CONTROLLER] 567993701805 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993701805 | stability_controller | [0.5695776687805894,-1.9036851869101994,41.77045036229395]
robot_main , [MAIN_LOOP] 567993701855 | robot_frequency | [59.94613776786212,28,60.909177903089486]
robot_main , [CONTROLLER] 567993701855 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993701855 | stability_controller | [0.5695776687805894,-1.9021964183351592,40.2107543742344]
robot_main , [MAIN_LOOP] 567993701920 | robot_frequency | [60.1910570156862,32,60.909177903089486]
robot_main , [CONTROLLER] 567993701920 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993701920 | stability_controller | [0.5695776687805894,-1.9066886906919231,40.718948502161986]
robot_main , [MAIN_LOOP] 567993701971 | robot_frequency | [60.27692803467666,35,60.909177903089486]
robot_main , [CONTROLLER] 567993701971 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993701971 | stability_controller | [0.5695776687805894,-1.9064462137075042,39.68426422548993]
robot_main , [MAIN_LOOP] 567993702023 | robot_frequency | [60.08599927787856,38,60.909177903089486]
robot_main , [CONTROLLER] 567993702023 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993702023 | stability_controller | [0.5695776687805894,-1.9037342943405553,40.14737805818978]
robot_main , [MAIN_LOOP] 567993702073 | robot_frequency | [60.11957165888092,41,60.909177903089486]
robot_main , [CONTROLLER] 567993702073 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993702073 | stability_controller | [0.5695776687805894,-1.9146593946665489,43.706367898555065]
robot_main , [MAIN_LOOP] 567993702123 | robot_frequency | [60.02971948900122,44,60.909177903089486]
robot_main , [CONTROLLER] 567993702123 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993702123 | stability_controller | [0.5695776687805894,-1.9134764483493574,40.16261998886449]
robot_main , [MAIN_LOOP] 567993702241 | robot_frequency | [60.1020731267182,51,60.909177903089486]
robot_main , [CONTROLLER] 567993702241 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993702241 | stability_controller | [0.5695776687805894,-1.92305619436256,42.3373256168794]
robot_main , [MAIN_LOOP] 567993702291 | robot_frequency | [59.95495798841018,54,60.909177903089486]
robot_main , [CONTROLLER] 567993702291 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993702291 | stability_controller | [0.5695776687805894,-1.9205168972646167,40.230941495007016]
