LOGGING STARTED
robot_main , [MAIN_LOOP] 567993629779 | kalman_calibration | [-33.04723633440943,2.4098633646912434e-4]
robot_main , [CONTROLLER] 567993751904 | stability_controller | [0.3302091421704102,0.4112906015950642,-1.1332888164382195]
robot_main , [MAIN_LOOP] 567993751955 | robot_frequency | [216.55842989395182,68,216.58837796286753]
robot_main , [CONTROLLER] 567993751955 | speed_controller | [0.0,-0.629638671875,0.32835385001380957]
robot_main , [CONTROLLER] 567993751955 | stability_controller | [0.32835385001380957,0.3885111822508771,10.883193905934961]
robot_main , [MAIN_LOOP] 567993752006 | robot_frequency | [216.5357199394159,79,216.58837796286753]
robot_main , [CONTROLLER] 567993752006 | speed_controller | [0.0,0.18023681640625,0.37904558565186514]
robot_main , [CONTROLLER] 567993752006 | stability_controller | [0.37904558565186514,0.36465683502957286,28.605638039849957]
robot_main , [MAIN_LOOP] 567993752057 | robot_frequency | [216.562606586376,90,216.58837796286753]
robot_main , [CONTROLLER] 567993752057 | speed_controller | [0.0,0.708984375,0.4142332671607414]
robot_main , [CONTROLLER] 567993752057 | stability_controller | [0.4142332671607414,0.3757272355922624,0.8737552150508161]
robot_main , [MAIN_LOOP] 567993752108 | robot_frequency | [0,0,216.50678881936017]
robot_main , [CONTROLLER] 567993752108 | speed_controller | [0.0,0.5537109375,0.4061256592053955]
robot_main , [CONTROLLER] 567993752108 | stability_controller | [0.4061256592053955,0.39680062768971797,-17.165740943705813]
robot_main , [MAIN_LOOP] 567993752158 | robot_frequency | [216.475636924863,11,216.50678881936017]
robot_main , [CONTROLLER] 567993752158 | speed_controller | [0.0,0.2652168273925781,0.3885300942838539]
robot_main , [CONTROLLER] 567993752158 | stability_controller | [0.3885300942838539,0.4132180653137081,17.17733407956932]
robot_main , [MAIN_LOOP] 567993752209 | robot_frequency | [216.53324255250763,22,216.50678881936017]
robot_main , [CONTROLLER] 567993752209 | speed_controller | [0.0,-0.84423828125,0.3167760390614305]
robot_main , [CONTROLLER] 567993752209 | stability_controller | [0.3167760390614305,0.4032672585970841,-6.3892751929797]
robot_main , [MAIN_LOOP] 567993752260 | robot_frequency | [216.5844671209286,33,216.50678881936017]
robot_main , [CONTROLLER] 567993752260 | speed_controller | [0.0,-0.5380859375,0.33394584650459297]
robot_main , [CONTROLLER] 567993752260 | stability_controller | [0.33394584650459297,0.33988604715758064,56.25058133279707]
robot_main , [MAIN_LOOP] 567993752311 | robot_frequency | [216.77235062207583,44,216.50678881936017]
robot_main , [CONTROLLER] 567993752311 | speed_controller | [0.0,1.529296875,0.46664550566461116]
robot_main , [CONTROLLER] 567993752311 | stability_controller | [0.46664550566461116,0.30961587168376975,34.36860150420696]
robot_main , [MAIN_LOOP] 567993752361 | robot_frequency | [216.8630717459443,55,216.50678881936017]
robot_main , [CONTROLLER] 567993752361 | speed_controller | [0.0,2.0947265625,0.5082617292875395]
robot_main , [CONTROLLER] 567993752361 | stability_controller | [0.5082617292875395,0.3738959236025715,-10.822380345559177]
robot_main , [MAIN_LOOP] 567993752412 | robot_frequency | [216.886550137993,66,216.50678881936017]
robot_main , [CONTROLLER] 567993752412 | speed_controller | [0.0,0.908935546875,0.4368132012757735]
robot_main , [CONTROLLER] 567993752412 | stability_controller | [0.4368132012757735,0.42213841652803563,-26.2275429642178]
robot_main , [MAIN_LOOP] 567993752463 | robot_frequency | [216.81898987310242,77,216.50678881936017]
robot_main , [CONTROLLER] 567993752463 | speed_controller | [0.0,0.0965576171875,0.3863442050770784]
robot_main , [CONTROLLER] 567993752463 | stability_controller | [0.3863442050770784,0.41840275705127267,3.8447242269487414]
robot_main , [MAIN_LOOP] 567993752513 | robot_frequency | [216.82719282413493,88,216.50678881936017]
robot_main , [CONTROLLER] 567993752513 | speed_controller | [0.0,0.563720703125,0.41679395663034596]
robot_main , [CONTROLLER] 567993752513 | stability_controller | [0.41679395663034596,0.3980915103022749,3.9284404056973563]
robot_main , [MAIN_LOOP] 567993752564 | robot_frequency | [216.71173978657495,99,216.50678881936017]
robot_main , [CONTROLLER] 567993752564 | speed_controller | [0.0,0.84765625,0.43700495160112696]
robot_main , [CONTROLLER] 567993752564 | stability_controller | [0.43700495160112696,0.41942033359417064,-11.376206186107288]
robot_main , [MAIN_LOOP] 567993752616 | robot_frequency | [215.6184755296252,9,216.71773961289148]
robot_main , [CONTROLLER] 567993752616 | speed_controller | [0.0,0.14825439453125,0.3939002097136101]
robot_main , [CONTROLLER] 567993752616 | stability_controller | [0.3939002097136101,0.44177169606393285,-17.049990495483744]
robot_main , [MAIN_LOOP] 567993752666 | robot_frequency | [216.61874796093934,20,216.71773961289148]
robot_main , [CONTROLLER] 567993752666 | speed_controller | [0.0,0.1583251953125,0.3946018522325055]
robot_main , [CONTROLLER] 567993752666 | stability_controller | [0.3946018522325055,0.3963369262328658,14.097662844080038]
robot_main , [MAIN_LOOP] 567993752717 | robot_frequency | [216.32754749660367,31,216.71773961289148]
robot_main , [CONTROLLER] 567993752717 | speed_controller | [0.0,1.22802734375,0.46486991801620997]
robot_main , [CONTROLLER] 567993752717 | stability_controller | [0.46486991801620997,0.41278732362190573,-1.0684615152585346]
robot_main , [MAIN_LOOP] 567993752768 | robot_frequency | [216.61186891893075,42,216.71773961289148]
robot_main , [CONTROLLER] 567993752768 | speed_controller | [0.0,0.869384765625,0.4452399154336478]
robot_main , [CONTROLLER] 567993752768 | stability_controller | [0.4452399154336478,0.45367081648509033,-24.104763944037664]
robot_main , [MAIN_LOOP] 567993752819 | robot_frequency | [216.64730195603013,53,216.71773961289148]
robot_main , [CONTROLLER] 567993752819 | speed_controller | [0.0,0.0558319091796875,0.3945875982941295]
robot_main , [CONTROLLER] 567993752819 | stability_controller | [0.3945875982941295,0.4540175673318078,1.4623778826412166]
robot_main , [MAIN_LOOP] 567993752869 | robot_frequency | [216.68767084438394,64,216.71773961289148]
robot_main , [CONTROLLER] 567993752869 | speed_controller | [0.0,0.40478515625,0.4172418094579795]
robot_main , [CONTROLLER] 567993752869 | stability_controller | [0.4172418094579795,0.43606536859921996,7.045311343196126]
robot_main , [MAIN_LOOP] 567993752920 | robot_frequency | [216.6495398957897,75,216.71773961289148]
robot_main , [CONTROLLER] 567993752920 | speed_controller | [0.0,0.5546875,0.42817139558276057]
robot_main , [CONTROLLER] 567993752920 | stability_controller | [0.42817139558276057,0.4459330054369492,-0.5313674002419702]
robot_main , [MAIN_LOOP] 567993752971 | robot_frequency | [216.75372614787247,86,216.71773961289148]
robot_main , [CONTROLLER] 567993752971 | speed_controller | [0.0,0.3131103515625,0.41404836204613343]
robot_main , [CONTROLLER] 567993752971 | stability_controller | [0.41404836204613343,0.4521245806843125,-1.8033439736955663]
robot_main , [MAIN_LOOP] 567993753022 | robot_frequency | [216.57859616183484,97,216.71773961289148]
robot_main , [CONTROLLER] 567993753022 | speed_controller | [0.0,0.041595458984375,0.3971726195765975]
robot_main , [CONTROLLER] 567993753022 | stability_controller | [0.3971726195765975,0.45138840922443557,2.0342562651227287]
robot_main , [MAIN_LOOP] 567993753072 | robot_frequency | [217.35962493656658,7,216.60607544527366]
robot_main , [CONTROLLER] 567993753072 | speed_controller | [0.0,0.397705078125,0.4203224477057908]
robot_main , [CONTROLLER] 567993753072 | stability_controller | [0.4203224477057908,0.4416322689910084,-4.203492682136079]
robot_main , [MAIN_LOOP] 567993753124 | robot_frequency | [214.590879320666,18,216.60607544527366]
robot_main , [CONTROLLER] 567993753124 | speed_controller | [0.0,0.22344970703125,0.41026597588293473]
robot_main , [CONTROLLER] 567993753124 | stability_controller | [0.41026597588293473,0.4576024719959263,-8.969708356833861]
robot_main , [MAIN_LOOP] 567993753175 | robot_frequency | [215.66475315533575,29,216.60607544527366]
robot_main , [CONTROLLER] 567993753175 | speed_controller | [0.0,-0.3017578125,0.3767955312618403]
robot_main , [CONTROLLER] 567993753175 | stability_controller | [0.3767955312618403,0.4677225204814415,-3.3163629040933236]
robot_main , [MAIN_LOOP] 567993753226 | robot_frequency | [215.69622753629204,40,216.60607544527366]
robot_main , [CONTROLLER] 567993753226 | speed_controller | [0.0,-0.5390625,0.36042522566789986]
robot_main , [CONTROLLER] 567993753226 | stability_controller | [0.36042522566789986,0.45477510761147766,7.590349375970701]
robot_main , [MAIN_LOOP] 567993753276 | robot_frequency | [216.0612036969317,51,216.60607544527366]
robot_main , [CONTROLLER] 567993753276 | speed_controller | [0.0,-0.18023681640625,0.3821755010557069]
robot_main , [CONTROLLER] 567993753276 | stability_controller | [0.3821755010557069,0.43966608717660455,0.3226381386002992]
robot_main , [MAIN_LOOP] 567993753327 | robot_frequency | [216.18178331639666,62,216.60607544527366]
robot_main , [CONTROLLER] 567993753327 | speed_controller | [0.0,0.108489990234375,0.400513597847793]
robot_main , [MAIN_LOOP] 567993753378 | robot_frequency | [216.37403587561226,73,216.60607544527366]
robot_main , [CONTROLLER] 567993753378 | speed_controller | [0.0,0.23138427734375,0.4087707563992345]
robot_main , [CONTROLLER] 567993753378 | stability_controller | [0.4087707563992345,0.44037698373066025,0.3135217871626673]
robot_main , [MAIN_LOOP] 567993753428 | robot_frequency | [216.48763469155017,84,216.60607544527366]
robot_main , [CONTROLLER] 567993753428 | speed_controller | [0.0,0.017910003662109375,0.39566446644277004]
robot_main , [CONTROLLER] 567993753428 | stability_controller | [0.39566446644277004,0.46050162694599256,-15.983676142842606]
robot_main , [MAIN_LOOP] 567993753479 | robot_frequency | [216.58635956680385,95,216.60607544527366]
robot_main , [CONTROLLER] 567993753479 | speed_controller | [0.0,-0.7216796875,0.347622949708763]
robot_main , [CONTROLLER] 567993753479 | stability_controller | [0.347622949708763,0.46743459094154993,-6.39533290461083]
robot_main , [MAIN_LOOP] 567993753530 | robot_frequency | [217.38576934590097,5,216.63336481144535]
robot_main , [CONTROLLER] 567993753530 | speed_controller | [0.0,-1.12451171875,0.3194821493938658]
robot_main , [CONTROLLER] 567993753530 | stability_controller | [0.3194821493938658,0.4445242344815628,11.268963237689457]
robot_main , [MAIN_LOOP] 567993753581 | robot_frequency | [215.9774787692973,16,216.63336481144535]
robot_main , [CONTROLLER] 567993753581 | speed_controller | [0.0,-0.4910888671875,0.3574135849906603]
robot_main , [CONTROLLER] 567993753581 | stability_controller | [0.3574135849906603,0.417869622364868,2.8769734814232115]
robot_main , [MAIN_LOOP] 567993753632 | robot_frequency | [215.73264308556776,27,216.63336481144535]
robot_main , [CONTROLLER] 567993753632 | speed_controller | [0.0,-0.103790283203125,0.38141251572654855]
robot_main , [CONTROLLER] 567993753632 | stability_controller | [0.38141251572654855,0.4233939376074127,-1.8847974621265526]
robot_main , [MAIN_LOOP] 567993753683 | robot_frequency | [215.88341323844745,38,216.63336481144535]
robot_main , [CONTROLLER] 567993753683 | speed_controller | [0.0,-0.4427490234375,0.35929346682965896]
robot_main , [CONTROLLER] 567993753683 | stability_controller | [0.35929346682965896,0.43878212410269796,-10.172254805735118]
robot_main , [MAIN_LOOP] 567993753734 | robot_frequency | [215.86976749278168,49,216.63336481144535]
robot_main , [CONTROLLER] 567993753734 | speed_controller | [0.0,-0.80224609375,0.3345937977471845]
robot_main , [CONTROLLER] 567993753734 | stability_controller | [0.3345937977471845,0.4255894429546805,9.197709290288008]
robot_main , [MAIN_LOOP] 567993753785 | robot_frequency | [215.97474246651788,60,216.63336481144535]
robot_main , [CONTROLLER] 567993753785 | speed_controller | [0.0,-0.3031005859375,0.3647071698568694]
robot_main , [CONTROLLER] 567993753785 | stability_controller | [0.3647071698568694,0.39981537937701944,5.6608956686149146]
robot_main , [MAIN_LOOP] 567993753836 | robot_frequency | [216.00074550714177,71,216.63336481144535]
robot_main , [CONTROLLER] 567993753836 | speed_controller | [0.0,0.2142333984375,0.39776096294426005]
robot_main , [CONTROLLER] 567993753836 | stability_controller | [0.39776096294426005,0.4185847922348,-9.768770443422007]
robot_main , [MAIN_LOOP] 567993753886 | robot_frequency | [216.00961389271075,82,216.63336481144535]
robot_main , [CONTROLLER] 567993753886 | speed_controller | [0.0,-0.025543212890625,0.3827129253817462]
robot_main , [CONTROLLER] 567993753886 | stability_controller | [0.3827129253817462,0.4220794713847824,-4.898808669887952]
robot_main , [MAIN_LOOP] 567993753937 | robot_frequency | [216.0325818610259,93,216.63336481144535]
robot_main , [CONTROLLER] 567993753937 | speed_controller | [0.0,-0.63134765625,0.3434346101271827]
robot_main , [CONTROLLER] 567993753937 | stability_controller | [0.3434346101271827,0.4512201671644236,-12.785325798992748]
robot_main , [MAIN_LOOP] 567993753988 | robot_frequency | [217.3464478393205,3,216.12641372416638]
robot_main , [CONTROLLER] 567993753988 | speed_controller | [0.0,-1.39990234375,0.29153934668321985]
robot_main , [CONTROLLER] 567993753988 | stability_controller | [0.29153934668321985,0.4283665293484242,11.262923573420808]
robot_main , [MAIN_LOOP] 567993754039 | robot_frequency | [216.5044400468062,14,216.12641372416638]
robot_main , [CONTROLLER] 567993754039 | speed_controller | [0.0,-0.56884765625,0.34145763036865046]
robot_main , [CONTROLLER] 567993754039 | stability_controller | [0.34145763036865046,0.37462441410835856,53.51664055049488]
robot_main , [MAIN_LOOP] 567993754090 | robot_frequency | [215.96468792298364,25,216.12641372416638]
robot_main , [CONTROLLER] 567993754090 | speed_controller | [0.0,0.21527099609375,0.39132347061551775]
robot_main , [CONTROLLER] 567993754090 | stability_controller | [0.39132347061551775,0.3999245029526146,-5.099226977604139]
robot_main , [MAIN_LOOP] 567993754141 | robot_frequency | [216.13004667518402,36,216.12641372416638]
robot_main , [CONTROLLER] 567993754141 | speed_controller | [0.0,0.0460205078125,0.3809144596796337]
robot_main , [CONTROLLER] 567993754141 | stability_controller | [0.3809144596796337,0.4066751961554908,-4.113966593004445]
robot_main , [MAIN_LOOP] 567993754191 | robot_frequency | [216.35981164504176,47,216.12641372416638]
robot_main , [CONTROLLER] 567993754191 | speed_controller | [0.0,-0.49072265625,0.34613857420515853]
robot_main , [CONTROLLER] 567993754191 | stability_controller | [0.34613857420515853,0.4191182641759845,-9.368583551197938]
robot_main , [MAIN_LOOP] 567993754242 | robot_frequency | [216.57319059402494,58,216.12641372416638]
robot_main , [CONTROLLER] 567993754242 | speed_controller | [0.0,-0.864501953125,0.3204103954808321]
robot_main , [CONTROLLER] 567993754242 | stability_controller | [0.3204103954808321,0.4095238055422114,-3.533432786736605]
robot_main , [MAIN_LOOP] 567993754293 | robot_frequency | [216.48956362621033,69,216.12641372416638]
robot_main , [CONTROLLER] 567993754293 | speed_controller | [0.0,-0.4468994140625,0.3450909639721154]
robot_main , [CONTROLLER] 567993754293 | stability_controller | [0.3450909639721154,0.37870143742179385,23.043432211113423]
robot_main , [MAIN_LOOP] 567993754344 | robot_frequency | [216.48062966401704,80,216.12641372416638]
robot_main , [CONTROLLER] 567993754344 | speed_controller | [0.0,0.3104248046875,0.3930890927482253]
robot_main , [CONTROLLER] 567993754344 | stability_controller | [0.3930890927482253,0.37652242683303183,4.359267491265809]
robot_main , [MAIN_LOOP] 567993754395 | robot_frequency | [216.3460697550327,91,216.12641372416638]
robot_main , [CONTROLLER] 567993754395 | speed_controller | [0.0,0.44921875,0.4031038986979549]
robot_main , [CONTROLLER] 567993754395 | stability_controller | [0.4031038986979549,0.3909549865375024,-2.3958713217193504]
robot_main , [MAIN_LOOP] 567993754446 | robot_frequency | [217.5598873957614,1,216.3959233809797]
