LOGGING STARTED
robot_main , [MAIN_LOOP] 567993629750 | kalman_calibration | [-1.2547446067887749,2.1380283336932252e-4]
robot_main , [CONTROLLER] 567993681999 | speed_controller | [0.0,0.0,0.088348388671875,0.800610122680664]
robot_main , [CONTROLLER] 567993681999 | stability_controller | [0.800610122680664,0.9029424689686791,-6.748667792717679]
robot_main , [MAIN_LOOP] 567993682050 | robot_frequency | [217.02382239182958,4,216.9704754095056]
robot_main , [CONTROLLER] 567993682050 | speed_controller | [0.0,0.0,-1.0478515625,0.7271716398807054]
robot_main , [CONTROLLER] 567993682050 | stability_controller | [0.7271716398807054,0.8846217580404339,-5.925030523460896]
robot_main , [MAIN_LOOP] 567993682101 | robot_frequency | [215.2528236183369,15,216.9704754095056]
robot_main , [CONTROLLER] 567993682101 | speed_controller | [0.0,0.0,-1.265625,0.7096713671434715]
robot_main , [CONTROLLER] 567993682101 | stability_controller | [0.7096713671434715,0.8337863518631216,20.0276556310494]
robot_main , [MAIN_LOOP] 567993682432 | robot_frequency | [215.7011871910694,19,216.9704754095056]
robot_main , [CONTROLLER] 567993682432 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993682432 | stability_controller | [0.7893106352636985,1.0551485709621597,-9.701468420331246]
robot_main , [MAIN_LOOP] 567993682500 | robot_frequency | [197.21102357617144,21,216.9704754095056]
robot_main , [CONTROLLER] 567993682500 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993682500 | stability_controller | [0.7893106352636985,0.8520569437858195,38.99987269046248]
robot_main , [MAIN_LOOP] 567993682592 | robot_frequency | [182.04006372774143,23,216.9704754095056]
robot_main , [CONTROLLER] 567993682592 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993682592 | stability_controller | [0.7893106352636985,0.7833242868779628,-5.015437901293748]
robot_main , [MAIN_LOOP] 567993682686 | robot_frequency | [169.16269288299733,25,216.9704754095056]
robot_main , [CONTROLLER] 567993682686 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993682686 | stability_controller | [0.7893106352636985,0.8571927094063079,-14.729736731973457]
robot_main , [MAIN_LOOP] 567993682750 | robot_frequency | [158.23484792237028,27,216.9704754095056]
robot_main , [CONTROLLER] 567993682750 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993682750 | stability_controller | [0.7893106352636985,0.8326320384030911,9.076584888505003]
robot_main , [MAIN_LOOP] 567993682803 | robot_frequency | [154.65292774153065,28,216.9704754095056]
robot_main , [CONTROLLER] 567993682803 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993682803 | stability_controller | [0.7893106352636985,0.7958219357420434,7.496770941211987]
robot_main , [MAIN_LOOP] 567993682897 | robot_frequency | [145.69221419724383,30,216.9704754095056]
robot_main , [CONTROLLER] 567993682897 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993682897 | stability_controller | [0.7893106352636985,0.5505118526539549,116.0702756710628]
robot_main , [MAIN_LOOP] 567993682950 | robot_frequency | [135.93284199008016,34,216.9704754095056]
robot_main , [CONTROLLER] 567993682950 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993682950 | stability_controller | [0.7893106352636985,0.4717151977797005,33.38489882487899]
robot_main , [MAIN_LOOP] 567993683002 | robot_frequency | [129.62464099610648,38,216.9704754095056]
robot_main , [CONTROLLER] 567993683002 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993683002 | stability_controller | [0.7893106352636985,0.38322593266992167,27.825014687911946]
robot_main , [MAIN_LOOP] 567993683055 | robot_frequency | [124.5656733649692,42,216.9704754095056]
robot_main , [CONTROLLER] 567993683055 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993683055 | stability_controller | [0.7893106352636985,0.2588386565408402,40.140060829448295]
robot_main , [MAIN_LOOP] 567993683107 | robot_frequency | [120.43860843515782,46,216.9704754095056]
robot_main , [CONTROLLER] 567993683107 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993683107 | stability_controller | [0.7893106352636985,0.14487082657072314,39.88131899576457]
robot_main , [MAIN_LOOP] 567993683159 | robot_frequency | [116.9018156322343,50,216.9704754095056]
robot_main , [CONTROLLER] 567993683159 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993683159 | stability_controller | [0.7893106352636985,0.012321745722275929,48.715829950274085]
robot_main , [MAIN_LOOP] 567993683212 | robot_frequency | [113.90064760070001,54,216.9704754095056]
robot_main , [CONTROLLER] 567993683212 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993683212 | stability_controller | [0.7893106352636985,-0.12379480214669829,48.63912759053491]
robot_main , [MAIN_LOOP] 567993683265 | robot_frequency | [111.28858928529431,58,216.9704754095056]
robot_main , [CONTROLLER] 567993683265 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993683265 | stability_controller | [0.7893106352636985,-0.2739638872205813,53.55917758338995]
robot_main , [MAIN_LOOP] 567993683318 | robot_frequency | [109.01716093660771,62,216.9704754095056]
robot_main , [CONTROLLER] 567993683318 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993683318 | stability_controller | [0.7893106352636985,-0.4190628008871317,47.028048237684246]
robot_main , [MAIN_LOOP] 567993683370 | robot_frequency | [107.07853232023646,66,216.9704754095056]
robot_main , [CONTROLLER] 567993683370 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993683370 | stability_controller | [0.7893106352636985,-0.5606073146099849,48.27207195367338]
robot_main , [MAIN_LOOP] 567993683422 | robot_frequency | [105.34587669853424,70,216.9704754095056]
robot_main , [CONTROLLER] 567993683422 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993683422 | stability_controller | [0.7893106352636985,-0.6893239121152757,43.601729873779504]
robot_main , [MAIN_LOOP] 567993683474 | robot_frequency | [103.80891771843675,74,216.9704754095056]
robot_main , [CONTROLLER] 567993683474 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993683474 | stability_controller | [0.7893106352636985,-0.7921417801783838,40.23640155178563]
robot_main , [MAIN_LOOP] 567993683527 | robot_frequency | [102.38322530627053,78,216.9704754095056]
robot_main , [CONTROLLER] 567993683527 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993683527 | stability_controller | [0.7893106352636985,-0.8577379381246886,31.021632470816947]
robot_main , [MAIN_LOOP] 567993683580 | robot_frequency | [101.10866362657599,82,216.9704754095056]
robot_main , [CONTROLLER] 567993683580 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993683580 | stability_controller | [0.7893106352636985,-0.8901522572907627,24.98411846445194]
robot_main , [MAIN_LOOP] 567993683633 | robot_frequency | [99.92258048571885,86,216.9704754095056]
robot_main , [CONTROLLER] 567993683633 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993683633 | stability_controller | [0.7893106352636985,-0.8848780058462863,18.251206093744376]
robot_main , [MAIN_LOOP] 567993683685 | robot_frequency | [98.89783832849977,90,216.9704754095056]
robot_main , [CONTROLLER] 567993683685 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993683685 | stability_controller | [0.7893106352636985,-0.847187344145235,13.161566180275194]
robot_main , [MAIN_LOOP] 567993683737 | robot_frequency | [97.95706823555187,94,216.9704754095056]
robot_main , [CONTROLLER] 567993683737 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993683737 | stability_controller | [0.7893106352636985,-0.7840695378169414,10.34838115096071]
robot_main , [MAIN_LOOP] 567993683790 | robot_frequency | [97.08435945290638,98,216.9704754095056]
robot_main , [CONTROLLER] 567993683790 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993683790 | stability_controller | [0.7893106352636985,-0.6988948793084908,5.904014679032617]
robot_main , [MAIN_LOOP] 567993683843 | robot_frequency | [83.35113905761932,1,96.65582318280623]
robot_main , [CONTROLLER] 567993683843 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993683843 | stability_controller | [0.7893106352636985,-0.6168833026183255,6.381909045249177]
robot_main , [MAIN_LOOP] 567993683895 | robot_frequency | [77.70869095113932,5,96.65582318280623]
robot_main , [CONTROLLER] 567993683895 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993683895 | stability_controller | [0.7893106352636985,-0.5309591330563046,6.784701769430503]
robot_main , [MAIN_LOOP] 567993683950 | robot_frequency | [76.81057605055118,9,96.65582318280623]
robot_main , [CONTROLLER] 567993683950 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993683950 | stability_controller | [0.7893106352636985,-0.45475918658743836,9.317759229612884]
robot_main , [MAIN_LOOP] 567993684003 | robot_frequency | [75.90414104724627,13,96.65582318280623]
robot_main , [CONTROLLER] 567993684003 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993684003 | stability_controller | [0.7893106352636985,-0.39309464758854007,10.81460111745442]
robot_main , [MAIN_LOOP] 567993684054 | robot_frequency | [76.0581694220591,17,96.65582318280623]
robot_main , [CONTROLLER] 567993684054 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993684054 | stability_controller | [0.7893106352636985,-0.3498106581684463,15.333165594561343]
robot_main , [MAIN_LOOP] 567993684108 | robot_frequency | [76.27675265242641,21,96.65582318280623]
robot_main , [CONTROLLER] 567993684108 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993684108 | stability_controller | [0.7893106352636985,-0.32060647767835576,16.625115672179703]
robot_main , [MAIN_LOOP] 567993684160 | robot_frequency | [76.2156782358813,25,96.65582318280623]
robot_main , [CONTROLLER] 567993684160 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993684160 | stability_controller | [0.7893106352636985,-0.3060780178724598,20.20040120715805]
robot_main , [MAIN_LOOP] 567993684213 | robot_frequency | [76.16607137660873,29,96.65582318280623]
robot_main , [CONTROLLER] 567993684213 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993684213 | stability_controller | [0.7893106352636985,-0.31516227038622124,25.509865881463195]
robot_main , [MAIN_LOOP] 567993684267 | robot_frequency | [76.02712446018751,33,96.65582318280623]
robot_main , [CONTROLLER] 567993684267 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993684267 | stability_controller | [0.7893106352636985,-0.34225912644205814,28.530356750957175]
robot_main , [MAIN_LOOP] 567993684320 | robot_frequency | [76.04473226174474,37,96.65582318280623]
robot_main , [CONTROLLER] 567993684320 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993684320 | stability_controller | [0.7893106352636985,-0.37452789708134526,28.3391823388326]
robot_main , [MAIN_LOOP] 567993684373 | robot_frequency | [75.97040328054742,41,96.65582318280623]
robot_main , [CONTROLLER] 567993684373 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993684373 | stability_controller | [0.7893106352636985,-0.42007912211098275,31.66963944065249]
robot_main , [MAIN_LOOP] 567993684426 | robot_frequency | [75.94613207884673,45,96.65582318280623]
robot_main , [CONTROLLER] 567993684426 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993684426 | stability_controller | [0.7893106352636985,-0.46550087638477594,30.926736209862085]
robot_main , [MAIN_LOOP] 567993684479 | robot_frequency | [75.97077431581192,49,96.65582318280623]
robot_main , [CONTROLLER] 567993684479 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993684479 | stability_controller | [0.7893106352636985,-0.5030909269629958,28.61414135162149]
robot_main , [MAIN_LOOP] 567993684532 | robot_frequency | [75.9476279775575,53,96.65582318280623]
robot_main , [CONTROLLER] 567993684532 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993684532 | stability_controller | [0.7893106352636985,-0.5365236893202844,27.599587545004987]
robot_main , [MAIN_LOOP] 567993684586 | robot_frequency | [75.87276852175937,57,96.65582318280623]
robot_main , [CONTROLLER] 567993684586 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993684586 | stability_controller | [0.7893106352636985,-0.5609837211182997,25.49428171010041]
robot_main , [MAIN_LOOP] 567993684639 | robot_frequency | [75.83955098749611,61,96.65582318280623]
robot_main , [CONTROLLER] 567993684639 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993684639 | stability_controller | [0.7893106352636985,-0.5741895121390391,23.63687416235177]
robot_main , [MAIN_LOOP] 567993684692 | robot_frequency | [75.82043082311841,65,96.65582318280623]
robot_main , [CONTROLLER] 567993684692 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993684692 | stability_controller | [0.7893106352636985,-0.581220792086036,21.187330556864545]
robot_main , [MAIN_LOOP] 567993684745 | robot_frequency | [75.79752284761123,69,96.65582318280623]
robot_main , [CONTROLLER] 567993684745 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993684745 | stability_controller | [0.7893106352636985,-0.5752005809449844,19.332117507131116]
robot_main , [MAIN_LOOP] 567993684798 | robot_frequency | [75.82318782092541,73,96.65582318280623]
robot_main , [CONTROLLER] 567993684798 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993684798 | stability_controller | [0.7893106352636985,-0.5557964942596303,16.8128915685042]
robot_main , [MAIN_LOOP] 567993684852 | robot_frequency | [75.77971505546525,77,96.65582318280623]
robot_main , [CONTROLLER] 567993684852 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993684852 | stability_controller | [0.7893106352636985,-0.5265827847636629,14.725207598617704]
robot_main , [MAIN_LOOP] 567993684904 | robot_frequency | [75.78214147815987,81,96.65582318280623]
robot_main , [CONTROLLER] 567993684904 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993684904 | stability_controller | [0.7893106352636985,-0.49666899303504286,14.600875260906152]
robot_main , [MAIN_LOOP] 567993684958 | robot_frequency | [75.74943790717235,85,96.65582318280623]
robot_main , [CONTROLLER] 567993684958 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993684958 | stability_controller | [0.7893106352636985,-0.46021092337544767,13.573346152176214]
robot_main , [MAIN_LOOP] 567993685011 | robot_frequency | [75.75605077789595,89,96.65582318280623]
robot_main , [CONTROLLER] 567993685011 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993685011 | stability_controller | [0.7893106352636985,-0.4342631986296074,16.66912053333474]
robot_main , [MAIN_LOOP] 567993685065 | robot_frequency | [75.68554440639447,93,96.65582318280623]
robot_main , [CONTROLLER] 567993685065 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993685065 | stability_controller | [0.7893106352636985,-0.4134681253775964,17.03819140495027]
robot_main , [MAIN_LOOP] 567993685118 | robot_frequency | [75.64423204685905,97,96.65582318280623]
robot_main , [CONTROLLER] 567993685118 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
robot_main , [CONTROLLER] 567993685118 | stability_controller | [0.7893106352636985,-0.39860060212527054,19.761611352726955]
robot_main , [MAIN_LOOP] 567993685174 | robot_frequency | [0,0,75.61866711688697]
robot_main , [CONTROLLER] 567993685174 | speed_controller | [0.0,0.0,0.0,0.7893106352636985]
