LOGGING STARTED
robot_main , [MAIN_LOOP] 567993632583 | kalman_calibration | [3.5283488797369102,-0.01332052738414592]
robot_main , [CONTROLLER] 567993669999 | stability_controller | [0.7949999999999999,-0.9111819175984827,36.42096114057392]
robot_main , [MAIN_LOOP] 567993670058 | robot_frequency | [82.89767988098055,4,82.0943039165125]
robot_main , [CONTROLLER] 567993670058 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670058 | stability_controller | [0.7949999999999999,-0.9644368317806431,23.733420384837043]
robot_main , [MAIN_LOOP] 567993670120 | robot_frequency | [82.62168222264422,9,82.0943039165125]
robot_main , [CONTROLLER] 567993670120 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670120 | stability_controller | [0.7949999999999999,-0.9793960327898574,38.18285455162075]
robot_main , [MAIN_LOOP] 567993670170 | robot_frequency | [81.79882766908837,13,82.0943039165125]
robot_main , [CONTROLLER] 567993670170 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670170 | stability_controller | [0.7949999999999999,-0.9679770032550298,31.081627894824344]
robot_main , [MAIN_LOOP] 567993670221 | robot_frequency | [81.6485707238282,17,82.0943039165125]
robot_main , [CONTROLLER] 567993670221 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670221 | stability_controller | [0.7949999999999999,-0.9469792355381205,30.2249203606214]
robot_main , [MAIN_LOOP] 567993670273 | robot_frequency | [80.9082317347462,21,82.0943039165125]
robot_main , [CONTROLLER] 567993670273 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670273 | stability_controller | [0.7949999999999999,-0.9298561859981943,32.42994072326905]
robot_main , [MAIN_LOOP] 567993670324 | robot_frequency | [80.42493371322574,25,82.0943039165125]
robot_main , [CONTROLLER] 567993670324 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670324 | stability_controller | [0.7949999999999999,-0.9064867193931979,29.5735438996186]
robot_main , [MAIN_LOOP] 567993670376 | robot_frequency | [80.11308128281766,29,82.0943039165125]
robot_main , [CONTROLLER] 567993670376 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670376 | stability_controller | [0.7949999999999999,-0.8806134298597599,29.515282081078333]
robot_main , [MAIN_LOOP] 567993670427 | robot_frequency | [79.9482208719595,33,82.0943039165125]
robot_main , [CONTROLLER] 567993670427 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670427 | stability_controller | [0.7949999999999999,-0.8533219134676918,25.271827478290003]
robot_main , [MAIN_LOOP] 567993670488 | robot_frequency | [80.08859704042038,38,82.0943039165125]
robot_main , [CONTROLLER] 567993670488 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670488 | stability_controller | [0.7949999999999999,-0.8067765528278161,13.97464738133279]
robot_main , [MAIN_LOOP] 567993670550 | robot_frequency | [80.33847493804906,43,82.0943039165125]
robot_main , [CONTROLLER] 567993670550 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670550 | stability_controller | [0.7949999999999999,-0.7471001548432593,16.089734887234812]
robot_main , [MAIN_LOOP] 567993670602 | robot_frequency | [80.11757442251414,47,82.0943039165125]
robot_main , [CONTROLLER] 567993670602 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670602 | stability_controller | [0.7949999999999999,-0.6861618607645067,12.786448116813162]
robot_main , [MAIN_LOOP] 567993670654 | robot_frequency | [79.84385207026958,51,82.0943039165125]
robot_main , [CONTROLLER] 567993670654 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670654 | stability_controller | [0.7949999999999999,-0.6323147806809684,16.042511577804987]
robot_main , [MAIN_LOOP] 567993670705 | robot_frequency | [79.8104731208802,55,82.0943039165125]
robot_main , [CONTROLLER] 567993670705 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670705 | stability_controller | [0.7949999999999999,-0.5819641769840146,17.44817310785778]
robot_main , [MAIN_LOOP] 567993670757 | robot_frequency | [79.59223046464591,59,82.0943039165125]
robot_main , [CONTROLLER] 567993670757 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670757 | stability_controller | [0.7949999999999999,-0.5461195824301627,20.971405544224638]
robot_main , [MAIN_LOOP] 567993670808 | robot_frequency | [79.49441106554116,63,82.0943039165125]
robot_main , [CONTROLLER] 567993670808 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670808 | stability_controller | [0.7949999999999999,-0.5151351617694979,24.10666934691794]
robot_main , [MAIN_LOOP] 567993670860 | robot_frequency | [79.3786660604625,67,82.0943039165125]
robot_main , [CONTROLLER] 567993670860 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670860 | stability_controller | [0.7949999999999999,-0.5011582514470914,30.965281019658065]
robot_main , [MAIN_LOOP] 567993670912 | robot_frequency | [79.28848220387262,71,82.0943039165125]
robot_main , [CONTROLLER] 567993670912 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670912 | stability_controller | [0.7949999999999999,-0.5078701095962005,37.16928222100407]
robot_main , [MAIN_LOOP] 567993670963 | robot_frequency | [79.2157357928249,75,82.0943039165125]
robot_main , [CONTROLLER] 567993670963 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670963 | stability_controller | [0.7949999999999999,-0.5263358896676451,38.067359673037195]
robot_main , [MAIN_LOOP] 567993671016 | robot_frequency | [79.09813430678976,79,82.0943039165125]
robot_main , [CONTROLLER] 567993671016 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993671016 | stability_controller | [0.7949999999999999,-0.5492572174682187,40.21806995035361]
robot_main , [MAIN_LOOP] 567993671078 | robot_frequency | [79.05941263366944,84,82.0943039165125]
robot_main , [CONTROLLER] 567993671078 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993671078 | stability_controller | [0.7949999999999999,-0.5806743434275905,24.035464896533536]
robot_main , [MAIN_LOOP] 567993671139 | robot_frequency | [79.19250800656172,89,82.0943039165125]
robot_main , [CONTROLLER] 567993671139 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993671139 | stability_controller | [0.7949999999999999,-0.6432371605953009,44.69283314013816]
robot_main , [MAIN_LOOP] 567993671190 | robot_frequency | [79.20032130608658,93,82.0943039165125]
robot_main , [CONTROLLER] 567993671190 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993671190 | stability_controller | [0.7949999999999999,-0.7009807530443399,50.39348550808417]
robot_main , [MAIN_LOOP] 567993671240 | robot_frequency | [79.26909756682335,97,82.0943039165125]
robot_main , [CONTROLLER] 567993671240 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993671240 | stability_controller | [0.7949999999999999,-0.7675044220689049,50.894204334833645]
robot_main , [MAIN_LOOP] 567993671302 | robot_frequency | [85.63752495844614,1,79.23385773459691]
robot_main , [CONTROLLER] 567993671302 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993671302 | stability_controller | [0.7949999999999999,-0.829163691060787,33.97457630607485]
robot_main , [MAIN_LOOP] 567993671363 | robot_frequency | [83.78747508523348,6,79.23385773459691]
robot_main , [CONTROLLER] 567993671363 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993671363 | stability_controller | [0.7949999999999999,-0.8901393779833038,47.60037387219816]
robot_main , [MAIN_LOOP] 567993671414 | robot_frequency | [81.56725954424876,10,79.23385773459691]
robot_main , [CONTROLLER] 567993671414 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993671414 | stability_controller | [0.7949999999999999,-0.9341723890315605,48.96302180683901]
robot_main , [MAIN_LOOP] 567993671467 | robot_frequency | [80.52427590609906,14,79.23385773459691]
robot_main , [CONTROLLER] 567993671467 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993671467 | stability_controller | [0.7949999999999999,-0.9680006989460409,45.07083634786544]
robot_main , [MAIN_LOOP] 567993671518 | robot_frequency | [79.75267916520862,18,79.23385773459691]
robot_main , [CONTROLLER] 567993671518 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993671518 | stability_controller | [0.7949999999999999,-0.9872017921821054,37.05304218931823]
robot_main , [MAIN_LOOP] 567993671570 | robot_frequency | [79.38657527052455,22,79.23385773459691]
robot_main , [CONTROLLER] 567993671570 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993671570 | stability_controller | [0.7949999999999999,-0.9773624688681972,30.046892818275456]
robot_main , [MAIN_LOOP] 567993671621 | robot_frequency | [79.13682445322821,26,79.23385773459691]
robot_main , [CONTROLLER] 567993671621 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993671621 | stability_controller | [0.7949999999999999,-0.9566180850310673,27.508146837546406]
robot_main , [MAIN_LOOP] 567993671671 | robot_frequency | [79.13592236072442,30,79.23385773459691]
robot_main , [CONTROLLER] 567993671671 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993671671 | stability_controller | [0.7949999999999999,-0.9257305969977202,24.04180748372435]
robot_main , [MAIN_LOOP] 567993671722 | robot_frequency | [79.01400424466897,34,79.23385773459691]
robot_main , [CONTROLLER] 567993671722 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993671722 | stability_controller | [0.7949999999999999,-0.8870872261524264,21.998230703257537]
robot_main , [MAIN_LOOP] 567993671772 | robot_frequency | [79.12489339479221,38,79.23385773459691]
robot_main , [CONTROLLER] 567993671772 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993671772 | stability_controller | [0.7949999999999999,-0.8331183694090054,16.456711392167392]
robot_main , [MAIN_LOOP] 567993671825 | robot_frequency | [78.91443376204609,42,79.23385773459691]
robot_main , [CONTROLLER] 567993671825 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993671825 | stability_controller | [0.7949999999999999,-0.7808207745156207,19.950011737782578]
robot_main , [MAIN_LOOP] 567993671877 | robot_frequency | [78.66631847668725,46,79.23385773459691]
robot_main , [CONTROLLER] 567993671877 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993671877 | stability_controller | [0.7949999999999999,-0.7276778148988895,19.3142028158184]
robot_main , [MAIN_LOOP] 567993671929 | robot_frequency | [78.65549786964657,50,79.23385773459691]
robot_main , [CONTROLLER] 567993671929 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993671929 | stability_controller | [0.7949999999999999,-0.6821553824704086,22.77219649042755]
robot_main , [MAIN_LOOP] 567993671982 | robot_frequency | [78.49806599838267,54,79.23385773459691]
robot_main , [CONTROLLER] 567993671982 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993671982 | stability_controller | [0.7949999999999999,-0.6501191206585639,23.275691413122495]
robot_main , [MAIN_LOOP] 567993672034 | robot_frequency | [78.41906606800326,58,79.23385773459691]
robot_main , [CONTROLLER] 567993672034 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993672034 | stability_controller | [0.7949999999999999,-0.622680042256584,23.584941786543276]
robot_main , [MAIN_LOOP] 567993672085 | robot_frequency | [78.31409468576021,62,79.23385773459691]
robot_main , [CONTROLLER] 567993672085 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993672085 | stability_controller | [0.7949999999999999,-0.6055090222285265,26.838799529101443]
robot_main , [MAIN_LOOP] 567993672138 | robot_frequency | [78.31677394058107,66,79.23385773459691]
robot_main , [CONTROLLER] 567993672138 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993672138 | stability_controller | [0.7949999999999999,-0.5981115387956849,30.018911992258207]
robot_main , [MAIN_LOOP] 567993672188 | robot_frequency | [78.39695918810976,70,79.23385773459691]
robot_main , [CONTROLLER] 567993672188 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993672188 | stability_controller | [0.7949999999999999,-0.600610496142934,31.395499596717904]
robot_main , [MAIN_LOOP] 567993672240 | robot_frequency | [78.30245396603664,74,79.23385773459691]
robot_main , [CONTROLLER] 567993672240 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993672240 | stability_controller | [0.7949999999999999,-0.6119320868508744,35.893573033658726]
robot_main , [MAIN_LOOP] 567993672291 | robot_frequency | [78.2799500021659,78,79.23385773459691]
robot_main , [CONTROLLER] 567993672291 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993672291 | stability_controller | [0.7949999999999999,-0.6252422778145887,35.94064296799078]
robot_main , [MAIN_LOOP] 567993672342 | robot_frequency | [78.3139644043318,82,79.23385773459691]
robot_main , [CONTROLLER] 567993672342 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993672342 | stability_controller | [0.7949999999999999,-0.6493847076951577,37.399006510764266]
robot_main , [MAIN_LOOP] 567993672395 | robot_frequency | [78.28992743938535,86,79.23385773459691]
robot_main , [CONTROLLER] 567993672395 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993672395 | stability_controller | [0.7949999999999999,-0.6741620161401343,37.252661325373126]
robot_main , [MAIN_LOOP] 567993672447 | robot_frequency | [78.24899405103238,90,79.23385773459691]
robot_main , [CONTROLLER] 567993672447 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993672447 | stability_controller | [0.7949999999999999,-0.687323947925834,35.58324713460837]
robot_main , [MAIN_LOOP] 567993672551 | robot_frequency | [78.16125568116092,98,79.23385773459691]
robot_main , [CONTROLLER] 567993672551 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993672551 | stability_controller | [0.7949999999999999,-0.7080369384254399,32.77569147162751]
robot_main , [MAIN_LOOP] 567993672604 | robot_frequency | [83.94818822757829,1,78.08400645255297]
robot_main , [CONTROLLER] 567993672604 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993672604 | stability_controller | [0.7949999999999999,-0.7164785300164898,33.654694871728736]
robot_main , [MAIN_LOOP] 567993672657 | robot_frequency | [78.13411780462897,5,78.08400645255297]
robot_main , [CONTROLLER] 567993672657 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993672657 | stability_controller | [0.7949999999999999,-0.7198304210157579,33.88325803593176]
robot_main , [MAIN_LOOP] 567993672709 | robot_frequency | [77.22321620596449,9,78.08400645255297]
robot_main , [CONTROLLER] 567993672709 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993672709 | stability_controller | [0.7949999999999999,-0.7226592242980262,34.24144743961495]
robot_main , [MAIN_LOOP] 567993672759 | robot_frequency | [77.40285166488384,13,78.08400645255297]
robot_main , [CONTROLLER] 567993672759 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993672759 | stability_controller | [0.7949999999999999,-0.7212476038825517,29.550918769591668]
robot_main , [MAIN_LOOP] 567993672811 | robot_frequency | [77.73103228966409,17,78.08400645255297]
robot_main , [CONTROLLER] 567993672811 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993672811 | stability_controller | [0.7949999999999999,-0.720707515849217,30.179007595623137]
robot_main , [MAIN_LOOP] 567993672862 | robot_frequency | [77.79780680880961,21,78.08400645255297]
robot_main , [CONTROLLER] 567993672862 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
